,bodyId,instance,type,pre,post,downstream,upstream,size,status,statusLabel,cellBodyFiber,somaLocation,roiInfo,tosomaLocation,predictedNt,totalNtPredictions,mancSerial,mcnsSerial,locationType,group,location,birthtime,receptorType,celltypeTotalNtPredictions,posteriorCervicalRootPosition,synweight,mancGroup,consensusNt,celltypePredictedNtConfidence,mancBodyid,serialMotif,flywireId,anteriorCervicalRootPosition,assignedOlHex2,class,synonyms,exitNerve,flywireType,trumanHlVncOnly,matchingNotes,subclass,itoleeHl,supertype,fruDsx,celltypePredictedNt,hemibrainType,mancType,rootSide,superclass,dimorphism,assignedOlHex1,trumanHl,entryNerve,predictedNtConfidence,somaNeuromere,somaSide,hemibrainBodyId,inputRois,outputRois
178,65738,AOTU056_R,AOTU056,196,618,1683,618,299511073,Traced,Roughly traced,,"[36062, 19676, 38390]","{'AOTU(R)': {'post': 157, 'pre': 22, 'downstream': 162, 'upstream': 157, 'synweight': 319}, 'CentralBrain': {'post': 618, 'pre': 196, 'downstream': 1683, 'upstream': 618, 'synweight': 2301}, 'CentralBrain-unspecified': {'post': 20, 'pre': 9, 'downstream': 62, 'upstream': 20, 'synweight': 82}, 'ICL(R)': {'post': 4, 'downstream': 3, 'upstream': 4, 'synweight': 7}, 'PLP(R)': {'post': 346, 'pre': 97, 'downstream': 833, 'upstream': 346, 'synweight': 1179}, 'PVLP(R)': {'post': 1, 'upstream': 1, 'synweight': 1}, 'SCL(R)': {'post': 11, 'pre': 2, 'downstream': 12, 'upstream': 11, 'synweight': 23}, 'SLP(R)': {'post': 79, 'pre': 66, 'downstream': 611, 'upstream': 79, 'synweight': 690}}",,gaba,196,,,,40643.0,,,,1620,,2301,,gaba,0.5443669557571411,,,,,,,,,CB2216,,,,DL1_ventral,40643,,gaba,AOTU056,,,cb_intrinsic,,,13B_tbd2,,0.5327898859977722,CB,R,,"['AOTU(R)', 'CentralBrain', 'CentralBrain-unspecified', 'ICL(R)', 'PLP(R)', 'PVLP(R)', 'SCL(R)', 'SLP(R)']","['AOTU(R)', 'CentralBrain', 'CentralBrain-unspecified', 'PLP(R)', 'SCL(R)', 'SLP(R)']"
179,66210,AOTU058_R,AOTU058,156,731,1157,731,264941534,Traced,Roughly traced,,"[36498, 19422, 38546]","{'AOTU(R)': {'post': 362, 'pre': 85, 'downstream': 631, 'upstream': 362, 'synweight': 993}, 'CentralBrain': {'post': 692, 'pre': 149, 'downstream': 1112, 'upstream': 692, 'synweight': 1804}, 'CentralBrain-unspecified': {'post': 33, 'pre': 3, 'downstream': 21, 'upstream': 33, 'synweight': 54}, 'ICL(R)': {'post': 1, 'pre': 1, 'downstream': 11, 'upstream': 1, 'synweight': 12}, 'LO(R)': {'post': 37, 'pre': 7, 'downstream': 45, 'upstream': 37, 'synweight': 82}, 'LO_R_col_24_26': {'post': 4, 'upstream': 4, 'synweight': 4}, 'LO_R_col_25_21': {'pre': 3, 'downstream': 16, 'synweight': 16}, 'LO_R_col_25_22': {'post': 4, 'pre': 1, 'downstream': 8, 'upstream': 4, 'synweight': 12}, 'LO_R_col_25_23': {'post': 3, 'upstream': 3, 'synweight': 3}, 'LO_R_col_25_26': {'post': 2, 'upstream': 2, 'synweight': 2}, 'LO_R_col_26_21': {'post': 2, 'downstream': 3, 'upstream': 2, 'synweight': 5}, 'LO_R_col_26_22': {'post': 4, 'upstream': 4, 'synweight': 4}, 'LO_R_col_26_26': {'post': 1, 'upstream': 1, 'synweight': 1}, 'LO_R_col_26_27': {'post': 2, 'upstream': 2, 'synweight': 2}, 'LO_R_col_27_22': {'post': 3, 'pre': 1, 'downstream': 4, 'upstream': 3, 'synweight': 7}, 'LO_R_col_27_27': {'post': 6, 'pre': 2, 'downstream': 11, 'upstream': 6, 'synweight': 17}, 'LO_R_col_28_22': {'post': 1, 'upstream': 1, 'synweight': 1}, 'LO_R_col_28_23': {'downstream': 3, 'synweight': 3}, 'LO_R_col_28_27': {'post': 1, 'upstream': 1, 'synweight': 1}, 'LO_R_col_29_22': {'post': 4, 'upstream': 4, 'synweight': 4}, 'LO_R_layer_7': {'post': 37, 'pre': 7, 'downstream': 45, 'upstream': 37, 'synweight': 82}, 'Optic(R)': {'post': 39, 'pre': 7, 'downstream': 45, 'upstream': 39, 'synweight': 84}, 'Optic-unspecified(R)': {'post': 2, 'upstream': 2, 'synweight': 2}, 'PLP(R)': {'post': 276, 'pre': 35, 'downstream': 225, 'upstream': 276, 'synweight': 501}, 'SLP(R)': {'post': 20, 'pre': 25, 'downstream': 224, 'upstream': 20, 'synweight': 244}}",,gaba,156,,,,54864.0,,,,1275,,1888,,gaba,0.547152042388916,,,,,,,,,AOTU058,,,,DL1_ventral,43873,,gaba,AOTU058,,,cb_intrinsic,,,13B_tbd2,,0.5065920948982239,CB,R,,"['AOTU(R)', 'CentralBrain', 'CentralBrain-unspecified', 'ICL(R)', 'LO(R)', 'LO_R_col_24_26', 'LO_R_col_25_22', 'LO_R_col_25_23', 'LO_R_col_25_26', 'LO_R_col_26_21', 'LO_R_col_26_22', 'LO_R_col_26_26', 'LO_R_col_26_27', 'LO_R_col_27_22', 'LO_R_col_27_27', 'LO_R_col_28_22', 'LO_R_col_28_27', 'LO_R_col_29_22', 'LO_R_layer_7', 'Optic(R)', 'Optic-unspecified(R)', 'PLP(R)', 'SLP(R)']","['AOTU(R)', 'CentralBrain', 'CentralBrain-unspecified', 'ICL(R)', 'LO(R)', 'LO_R_col_25_21', 'LO_R_col_25_22', 'LO_R_col_27_22', 'LO_R_col_27_27', 'LO_R_layer_7', 'Optic(R)', 'PLP(R)', 'SLP(R)']"
180,66291,AOTU058_R,AOTU058,136,557,884,557,195081308,Traced,Roughly traced,,"[35618, 18944, 37762]","{'AOTU(R)': {'post': 445, 'pre': 123, 'downstream': 816, 'upstream': 445, 'synweight': 1261}, 'CentralBrain': {'post': 530, 'pre': 135, 'downstream': 881, 'upstream': 530, 'synweight': 1411}, 'CentralBrain-unspecified': {'post': 19, 'pre': 1, 'downstream': 10, 'upstream': 19, 'synweight': 29}, 'LO(R)': {'post': 10, 'upstream': 10, 'synweight': 10}, 'LO_R_col_22_25': {'post': 3, 'upstream': 3, 'synweight': 3}, 'LO_R_col_22_26': {'post': 3, 'upstream': 3, 'synweight': 3}, 'LO_R_col_22_27': {'post': 1, 'upstream': 1, 'synweight': 1}, 'LO_R_col_26_27': {'post': 3, 'upstream': 3, 'synweight': 3}, 'LO_R_layer_7': {'post': 10, 'upstream': 10, 'synweight': 10}, 'Optic(R)': {'post': 27, 'pre': 1, 'downstream': 3, 'upstream': 27, 'synweight': 30}, 'Optic-unspecified(R)': {'post': 17, 'pre': 1, 'downstream': 3, 'upstream': 17, 'synweight': 20}, 'PLP(R)': {'post': 63, 'pre': 6, 'downstream': 24, 'upstream': 63, 'synweight': 87}, 'SLP(R)': {'post': 3, 'pre': 5, 'downstream': 31, 'upstream': 3, 'synweight': 34}}",,gaba,136,,,,54864.0,,,,1275,,1441,,gaba,0.547152042388916,,,,,,,,,AOTU058,,,,DL1_ventral,43873,,gaba,AOTU058,,,cb_intrinsic,,,13B_tbd2,,0.5637762546539307,CB,R,,"['AOTU(R)', 'CentralBrain', 'CentralBrain-unspecified', 'LO(R)', 'LO_R_col_22_25', 'LO_R_col_22_26', 'LO_R_col_22_27', 'LO_R_col_26_27', 'LO_R_layer_7', 'Optic(R)', 'Optic-unspecified(R)', 'PLP(R)', 'SLP(R)']","['AOTU(R)', 'CentralBrain', 'CentralBrain-unspecified', 'Optic(R)', 'Optic-unspecified(R)', 'PLP(R)', 'SLP(R)']"
181,67228,AOTU038_R,AOTU038,111,456,723,456,273480031,Traced,Roughly traced,,"[34859, 20224, 14088]","{'AOTU(R)': {'post': 231, 'pre': 1, 'downstream': 5, 'upstream': 231, 'synweight': 236}, 'CentralBrain': {'post': 456, 'pre': 111, 'downstream': 723, 'upstream': 456, 'synweight': 1179}, 'CentralBrain-unspecified': {'post': 30, 'pre': 27, 'downstream': 178, 'upstream': 30, 'synweight': 208}, 'EPA(L)': {'pre': 6, 'downstream': 29, 'synweight': 29}, 'LAL(L)': {'post': 14, 'pre': 39, 'downstream': 238, 'upstream': 14, 'synweight': 252}, 'LAL(R)': {'post': 2, 'upstream': 2, 'synweight': 2}, 'SCL(R)': {'post': 27, 'upstream': 27, 'synweight': 27}, 'SIP(R)': {'post': 25, 'upstream': 25, 'synweight': 25}, 'SLP(R)': {'post': 93, 'upstream': 93, 'synweight': 93}, 'SPS(L)': {'post': 34, 'pre': 36, 'downstream': 253, 'upstream': 34, 'synweight': 287}, 'VES(L)': {'pre': 2, 'downstream': 20, 'synweight': 20}}",,unclear,111,,,,67228.0,,,,1384,,1179,,dopamine,0.3292132616043091,,,,,,,Cachero 2010: aSP-i; Yu 2010: aSP11,,CB3984,,,,AOTUv3_ventral,53587,fru_high,dopamine,AOTU038,,,cb_intrinsic,,,,,0.40241679549217224,,R,,"['AOTU(R)', 'CentralBrain', 'CentralBrain-unspecified', 'LAL(L)', 'LAL(R)', 'SCL(R)', 'SIP(R)', 'SLP(R)', 'SPS(L)']","['AOTU(R)', 'CentralBrain', 'CentralBrain-unspecified', 'EPA(L)', 'LAL(L)', 'SPS(L)', 'VES(L)']"
182,68617,AOTU054_L,AOTU054,191,724,1095,724,304260592,Traced,Roughly traced,,"[66240, 16914, 34772]","{'AOTU(L)': {'post': 261, 'pre': 113, 'downstream': 714, 'upstream': 261, 'synweight': 975}, 'CentralBrain': {'post': 724, 'pre': 191, 'downstream': 1095, 'upstream': 724, 'synweight': 1819}, 'CentralBrain-unspecified': {'post': 28, 'pre': 1, 'downstream': 4, 'upstream': 28, 'synweight': 32}, 'PLP(L)': {'post': 312, 'pre': 23, 'downstream': 97, 'upstream': 312, 'synweight': 409}, 'PVLP(L)': {'pre': 1, 'downstream': 1, 'synweight': 1}, 'SIP(L)': {'post': 39, 'pre': 31, 'downstream': 168, 'upstream': 39, 'synweight': 207}, 'SPS(L)': {'post': 83, 'pre': 16, 'downstream': 86, 'upstream': 83, 'synweight': 169}, 'aL(L)': {'post': 1, 'pre': 6, 'downstream': 25, 'upstream': 1, 'synweight': 26}}",,gaba,191,,,,68617.0,,,,666,,1819,,gaba,0.6033064126968384,,,,,,,,,AOTU054,,,,DL1_ventral,37623,,gaba,AOTU054,,,cb_intrinsic,,,13B_tbd2,,0.6074177026748657,CB,L,,"['AOTU(L)', 'CentralBrain', 'CentralBrain-unspecified', 'PLP(L)', 'SIP(L)', 'SPS(L)', 'aL(L)']","['AOTU(L)', 'CentralBrain', 'CentralBrain-unspecified', 'PLP(L)', 'PVLP(L)', 'SIP(L)', 'SPS(L)', 'aL(L)']"
183,69478,AOTU003_R,AOTU003,307,1639,2219,1639,380026910,Traced,Roughly traced,,"[30696, 20748, 16684]","{'AOTU(R)': {'post': 1499, 'pre': 2, 'downstream': 7, 'upstream': 1499, 'synweight': 1506}, 'CRE(R)': {'post': 17, 'upstream': 17, 'synweight': 17}, 'CentralBrain': {'post': 1639, 'pre': 307, 'downstream': 2219, 'upstream': 1639, 'synweight': 3858}, 'CentralBrain-unspecified': {'post': 16, 'pre': 22, 'downstream': 165, 'upstream': 16, 'synweight': 181}, 'EPA(L)': {'post': 5, 'pre': 38, 'downstream': 264, 'upstream': 5, 'synweight': 269}, 'EPA(R)': {'post': 4, 'pre': 9, 'downstream': 65, 'upstream': 4, 'synweight': 69}, 'LAL(L)': {'post': 5, 'pre': 25, 'downstream': 182, 'upstream': 5, 'synweight': 187}, 'LAL(R)': {'post': 14, 'pre': 41, 'downstream': 312, 'upstream': 14, 'synweight': 326}, 'PLP(R)': {'pre': 10, 'downstream': 72, 'synweight': 72}, 'SIP(R)': {'post': 36, 'pre': 7, 'downstream': 44, 'upstream': 36, 'synweight': 80}, 'SMP(R)': {'post': 12, 'pre': 2, 'downstream': 11, 'upstream': 12, 'synweight': 23}, 'SPS(R)': {'post': 7, 'pre': 31, 'downstream': 214, 'upstream': 7, 'synweight': 221}, 'VES(L)': {'post': 7, 'pre': 25, 'downstream': 183, 'upstream': 7, 'synweight': 190}, 'VES(R)': {'post': 10, 'pre': 95, 'downstream': 700, 'upstream': 10, 'synweight': 710}, ""a'L(R)"": {'post': 7, 'upstream': 7, 'synweight': 7}}",,acetylcholine,307,,,,35400.0,,,,1929,,3858,,acetylcholine,0.594083309173584,,,,,,,,,CB4184,,,,AOTUv4_dorsal,17953,,acetylcholine,AOTU003,,,cb_intrinsic,,,,,0.524251401424408,,R,,"['AOTU(R)', 'CRE(R)', 'CentralBrain', 'CentralBrain-unspecified', 'EPA(L)', 'EPA(R)', 'LAL(L)', 'LAL(R)', 'SIP(R)', 'SMP(R)', 'SPS(R)', 'VES(L)', 'VES(R)', ""a'L(R)""]","['AOTU(R)', 'CentralBrain', 'CentralBrain-unspecified', 'EPA(L)', 'EPA(R)', 'LAL(L)', 'LAL(R)', 'PLP(R)', 'SIP(R)', 'SMP(R)', 'SPS(R)', 'VES(L)', 'VES(R)']"
184,70921,AOTU038_R,AOTU038,134,538,914,538,270765255,Traced,Roughly traced,,"[35028, 19879, 14750]","{'AOTU(R)': {'post': 282, 'upstream': 282, 'synweight': 282}, 'CentralBrain': {'post': 538, 'pre': 134, 'downstream': 914, 'upstream': 538, 'synweight': 1452}, 'CentralBrain-unspecified': {'post': 20, 'pre': 33, 'downstream': 220, 'upstream': 20, 'synweight': 240}, 'LAL(L)': {'post': 42, 'pre': 76, 'downstream': 526, 'upstream': 42, 'synweight': 568}, 'LAL(R)': {'post': 1, 'upstream': 1, 'synweight': 1}, 'SCL(R)': {'post': 22, 'upstream': 22, 'synweight': 22}, 'SLP(R)': {'post': 154, 'upstream': 154, 'synweight': 154}, 'SPS(L)': {'post': 17, 'pre': 25, 'downstream': 168, 'upstream': 17, 'synweight': 185}}",,unclear,134,,,,53587.0,,,,1384,,1452,,dopamine,0.3292132616043091,,,,,,,Cachero 2010: aSP-i; Yu 2010: aSP11,,CB3984,,,,AOTUv3_ventral,53587,fru_low,dopamine,AOTU038,,,cb_intrinsic,,,,,0.3218425214290619,,R,,"['AOTU(R)', 'CentralBrain', 'CentralBrain-unspecified', 'LAL(L)', 'LAL(R)', 'SCL(R)', 'SLP(R)', 'SPS(L)']","['CentralBrain', 'CentralBrain-unspecified', 'LAL(L)', 'SPS(L)']"
185,71967,AOTU001_R,AOTU001,315,1812,2243,1812,443477303,Traced,Roughly traced,,"[32698, 21568, 14334]","{'AOTU(R)': {'post': 1470, 'pre': 2, 'downstream': 9, 'upstream': 1470, 'synweight': 1479}, 'CentralBrain': {'post': 1812, 'pre': 315, 'downstream': 2243, 'upstream': 1812, 'synweight': 4055}, 'CentralBrain-unspecified': {'post': 30, 'pre': 2, 'downstream': 13, 'upstream': 30, 'synweight': 43}, 'EPA(L)': {'post': 11, 'pre': 15, 'downstream': 117, 'upstream': 11, 'synweight': 128}, 'GA(R)': {'post': 5, 'upstream': 5, 'synweight': 5}, 'LAL(L)': {'post': 190, 'pre': 268, 'downstream': 1910, 'upstream': 190, 'synweight': 2100}, 'LAL(R)': {'post': 22, 'upstream': 22, 'synweight': 22}, 'SIP(R)': {'post': 75, 'pre': 8, 'downstream': 38, 'upstream': 75, 'synweight': 113}, 'VES(L)': {'post': 9, 'pre': 20, 'downstream': 156, 'upstream': 9, 'synweight': 165}}",,acetylcholine,315,,,,32894.0,,,,2328,,4055,,acetylcholine,0.5529887676239014,,,,,,,Cachero 2010: aSP-j; Yu 2010: aSP12,,CB3127,,,,AOTUv4_dorsal,17953,fru_low,acetylcholine,AOTU001,,,cb_intrinsic,,,,,0.6050304770469666,,R,,"['AOTU(R)', 'CentralBrain', 'CentralBrain-unspecified', 'EPA(L)', 'GA(R)', 'LAL(L)', 'LAL(R)', 'SIP(R)', 'VES(L)']","['AOTU(R)', 'CentralBrain', 'CentralBrain-unspecified', 'EPA(L)', 'LAL(L)', 'SIP(R)', 'VES(L)']"
186,74075,AOTU013_L,AOTU013,924,2394,8267,2394,1094539552,Traced,Roughly traced,,"[59810, 16391, 14438]","{'AOTU(L)': {'post': 1172, 'pre': 71, 'downstream': 375, 'upstream': 1172, 'synweight': 1547}, 'ATL(L)': {'post': 103, 'pre': 66, 'downstream': 600, 'upstream': 103, 'synweight': 703}, 'CRE(L)': {'post': 9, 'pre': 1, 'downstream': 6, 'upstream': 9, 'synweight': 15}, 'CentralBrain': {'post': 2394, 'pre': 924, 'downstream': 8267, 'upstream': 2394, 'synweight': 10661}, 'CentralBrain-unspecified': {'post': 150, 'pre': 34, 'downstream': 228, 'upstream': 150, 'synweight': 378}, 'IB': {'post': 174, 'pre': 286, 'downstream': 2734, 'upstream': 174, 'synweight': 2908}, 'ICL(L)': {'post': 45, 'pre': 49, 'downstream': 502, 'upstream': 45, 'synweight': 547}, 'IPS(L)': {'post': 4, 'pre': 1, 'downstream': 6, 'upstream': 4, 'synweight': 10}, 'PLP(L)': {'post': 124, 'pre': 79, 'downstream': 759, 'upstream': 124, 'synweight': 883}, 'SCL(L)': {'post': 11, 'pre': 1, 'downstream': 3, 'upstream': 11, 'synweight': 14}, 'SIP(L)': {'post': 209, 'pre': 38, 'downstream': 215, 'upstream': 209, 'synweight': 424}, 'SLP(L)': {'post': 5, 'downstream': 2, 'upstream': 5, 'synweight': 7}, 'SMP(L)': {'post': 243, 'pre': 31, 'downstream': 167, 'upstream': 243, 'synweight': 410}, 'SPS(L)': {'post': 137, 'pre': 267, 'downstream': 2670, 'upstream': 137, 'synweight': 2807}, ""a'L(L)"": {'post': 1, 'upstream': 1, 'synweight': 1}, 'aL(L)': {'post': 7, 'upstream': 7, 'synweight': 7}}",,acetylcholine,924,,,,21375.0,,early,,1820,,10661,,acetylcholine,0.6365952491760254,,,,,,,fru-M-500082,,AOTU013,,,,putative_primary,,fru_high,acetylcholine,AOTU013,,,cb_intrinsic,,,,,0.6478254199028015,,L,,"['AOTU(L)', 'ATL(L)', 'CRE(L)', 'CentralBrain', 'CentralBrain-unspecified', 'IB', 'ICL(L)', 'IPS(L)', 'PLP(L)', 'SCL(L)', 'SIP(L)', 'SLP(L)', 'SMP(L)', 'SPS(L)', ""a'L(L)"", 'aL(L)']","['AOTU(L)', 'ATL(L)', 'CRE(L)', 'CentralBrain', 'CentralBrain-unspecified', 'IB', 'ICL(L)', 'IPS(L)', 'PLP(L)', 'SCL(L)', 'SIP(L)', 'SMP(L)', 'SPS(L)']"
187,74503,AOTU007_b_L,AOTU007_b,472,1665,3758,1665,661822636,Traced,Roughly traced,,"[64546, 19765, 14267]","{'AOTU(L)': {'post': 1415, 'pre': 5, 'downstream': 26, 'upstream': 1415, 'synweight': 1441}, 'CentralBrain': {'post': 1665, 'pre': 472, 'downstream': 3758, 'upstream': 1665, 'synweight': 5423}, 'CentralBrain-unspecified': {'post': 29, 'pre': 64, 'downstream': 542, 'upstream': 29, 'synweight': 571}, 'EPA(R)': {'post': 11, 'pre': 44, 'downstream': 343, 'upstream': 11, 'synweight': 354}, 'IB': {'post': 27, 'pre': 69, 'downstream': 519, 'upstream': 27, 'synweight': 546}, 'ICL(R)': {'post': 2, 'pre': 5, 'downstream': 43, 'upstream': 2, 'synweight': 45}, 'LAL(R)': {'post': 3, 'pre': 9, 'downstream': 108, 'upstream': 3, 'synweight': 111}, 'SCL(R)': {'post': 1, 'pre': 11, 'downstream': 90, 'upstream': 1, 'synweight': 91}, 'SIP(L)': {'post': 86, 'pre': 4, 'downstream': 17, 'upstream': 86, 'synweight': 103}, 'SIP(R)': {'post': 16, 'pre': 61, 'downstream': 556, 'upstream': 16, 'synweight': 572}, 'SPS(L)': {'post': 40, 'pre': 91, 'downstream': 707, 'upstream': 40, 'synweight': 747}, 'SPS(R)': {'post': 29, 'pre': 80, 'downstream': 608, 'upstream': 29, 'synweight': 637}, 'VES(R)': {'post': 5, 'pre': 29, 'downstream': 199, 'upstream': 5, 'synweight': 204}, 'aL(L)': {'post': 1, 'upstream': 1, 'synweight': 1}}",,acetylcholine,472,,,,33122.0,,,,917,,5423,,acetylcholine,0.6701202392578125,,,,,,,Cachero 2010: aSP-i; Yu 2010: aSP11,,AOTU007,,ventrally projecting axonal arbors mcns,,AOTUv3_dorsal,15885,fru_low,acetylcholine,AOTU007,,,cb_intrinsic,sexually dimorphic,,,,0.6513913869857788,,L,,"['AOTU(L)', 'CentralBrain', 'CentralBrain-unspecified', 'EPA(R)', 'IB', 'ICL(R)', 'LAL(R)', 'SCL(R)', 'SIP(L)', 'SIP(R)', 'SPS(L)', 'SPS(R)', 'VES(R)', 'aL(L)']","['AOTU(L)', 'CentralBrain', 'CentralBrain-unspecified', 'EPA(R)', 'IB', 'ICL(R)', 'LAL(R)', 'SCL(R)', 'SIP(L)', 'SIP(R)', 'SPS(L)', 'SPS(R)', 'VES(R)']"
188,75299,AOTU061_L,AOTU061,249,869,2154,869,284058392,Traced,Roughly traced,,"[61044, 19486, 35214]","{'AOTU(L)': {'post': 129, 'pre': 53, 'downstream': 479, 'upstream': 129, 'synweight': 608}, 'AVLP(L)': {'post': 25, 'upstream': 25, 'synweight': 25}, 'CentralBrain': {'post': 869, 'pre': 249, 'downstream': 2154, 'upstream': 869, 'synweight': 3023}, 'CentralBrain-unspecified': {'post': 7, 'upstream': 7, 'synweight': 7}, 'EPA(L)': {'post': 35, 'upstream': 35, 'synweight': 35}, 'GOR(L)': {'post': 4, 'upstream': 4, 'synweight': 4}, 'ICL(L)': {'post': 322, 'pre': 15, 'downstream': 82, 'upstream': 322, 'synweight': 404}, 'PLP(L)': {'post': 58, 'pre': 9, 'downstream': 44, 'upstream': 58, 'synweight': 102}, 'PVLP(L)': {'post': 23, 'pre': 3, 'downstream': 20, 'upstream': 23, 'synweight': 43}, 'SIP(L)': {'post': 266, 'pre': 169, 'downstream': 1529, 'upstream': 266, 'synweight': 1795}}",,gaba,249,,,,10878.0,,,,1823,,3023,,gaba,0.6605123281478882,,,,,,,,,AOTU061,,,,DL1_ventral,10878,,gaba,AOTU061,,,cb_intrinsic,,,13B_tbd2,,0.5898739695549011,CB,L,,"['AOTU(L)', 'AVLP(L)', 'CentralBrain', 'CentralBrain-unspecified', 'EPA(L)', 'GOR(L)', 'ICL(L)', 'PLP(L)', 'PVLP(L)', 'SIP(L)']","['AOTU(L)', 'CentralBrain', 'ICL(L)', 'PLP(L)', 'PVLP(L)', 'SIP(L)']"
189,75501,AOTU037_L,AOTU037,164,758,983,758,316398120,Traced,Roughly traced,,"[68838, 15616, 17572]","{'AOTU(L)': {'post': 188, 'upstream': 188, 'synweight': 188}, 'CRE(L)': {'post': 2, 'upstream': 2, 'synweight': 2}, 'CentralBrain': {'post': 758, 'pre': 164, 'downstream': 983, 'upstream': 758, 'synweight': 1741}, 'CentralBrain-unspecified': {'post': 128, 'pre': 46, 'downstream': 275, 'upstream': 128, 'synweight': 403}, 'LAL(L)': {'post': 363, 'upstream': 363, 'synweight': 363}, 'LAL(R)': {'post': 76, 'pre': 118, 'downstream': 708, 'upstream': 76, 'synweight': 784}, 'aL(L)': {'post': 1, 'upstream': 1, 'synweight': 1}}",,unclear,164,,,,,,,,827,,1741,,dopamine,0.2796162962913513,,,,,,,Cachero 2010: aSP-i; Yu 2010: aSP11,,AOTU037,,,,AOTUv3_ventral,66198,fru_low,dopamine,AOTU037,,,cb_intrinsic,,,,,0.30805933475494385,,L,,"['AOTU(L)', 'CRE(L)', 'CentralBrain', 'CentralBrain-unspecified', 'LAL(L)', 'LAL(R)', 'aL(L)']","['CentralBrain', 'CentralBrain-unspecified', 'LAL(R)']"
190,76393,AOTU055_R,AOTU055,179,842,1399,842,275584154,Traced,Roughly traced,,"[34900, 18556, 37482]","{'AOTU(R)': {'post': 377, 'pre': 46, 'downstream': 357, 'upstream': 377, 'synweight': 734}, 'CentralBrain': {'post': 839, 'pre': 179, 'downstream': 1399, 'upstream': 839, 'synweight': 2238}, 'CentralBrain-unspecified': {'post': 55, 'pre': 4, 'downstream': 34, 'upstream': 55, 'synweight': 89}, 'Optic(R)': {'post': 3, 'upstream': 3, 'synweight': 3}, 'Optic-unspecified(R)': {'post': 3, 'upstream': 3, 'synweight': 3}, 'PLP(R)': {'post': 372, 'pre': 81, 'downstream': 604, 'upstream': 372, 'synweight': 976}, 'SLP(R)': {'post': 35, 'pre': 48, 'downstream': 404, 'upstream': 35, 'synweight': 439}}",,gaba,179,,,,43376.0,,,,965,,2241,,gaba,0.4937860071659088,,,,,,,,,CB1558,,,,DL1_ventral,40643,,gaba,"AOTU055,AOTU056,AOTU057,AOTU058",,,cb_intrinsic,,,13B_tbd2,,0.5058954954147339,CB,R,,"['AOTU(R)', 'CentralBrain', 'CentralBrain-unspecified', 'Optic(R)', 'Optic-unspecified(R)', 'PLP(R)', 'SLP(R)']","['AOTU(R)', 'CentralBrain', 'CentralBrain-unspecified', 'PLP(R)', 'SLP(R)']"
191,78336,AOTU056_L,AOTU056,210,496,1795,496,253332079,Traced,Roughly traced,,"[63631, 16026, 35132]","{'AOTU(L)': {'post': 183, 'pre': 37, 'downstream': 279, 'upstream': 183, 'synweight': 462}, 'CentralBrain': {'post': 496, 'pre': 210, 'downstream': 1795, 'upstream': 496, 'synweight': 2291}, 'CentralBrain-unspecified': {'post': 38, 'pre': 23, 'downstream': 212, 'upstream': 38, 'synweight': 250}, 'ICL(L)': {'post': 5, 'upstream': 5, 'synweight': 5}, 'LH(L)': {'post': 5, 'upstream': 5, 'synweight': 5}, 'PLP(L)': {'post': 227, 'pre': 95, 'downstream': 790, 'upstream': 227, 'synweight': 1017}, 'SCL(L)': {'post': 7, 'pre': 15, 'downstream': 119, 'upstream': 7, 'synweight': 126}, 'SLP(L)': {'post': 31, 'pre': 40, 'downstream': 395, 'upstream': 31, 'synweight': 426}}",,gaba,210,,,,40643.0,,,,1620,,2291,,gaba,0.5443669557571411,,,,,,,,,CB2216,,,,DL1_ventral,40643,,gaba,AOTU056,,,cb_intrinsic,,,13B_tbd2,,0.5545578002929688,CB,L,,"['AOTU(L)', 'CentralBrain', 'CentralBrain-unspecified', 'ICL(L)', 'LH(L)', 'PLP(L)', 'SCL(L)', 'SLP(L)']","['AOTU(L)', 'CentralBrain', 'CentralBrain-unspecified', 'PLP(L)', 'SCL(L)', 'SLP(L)']"
